trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220823-220000-001-000-7,O-20220823-220000-001-000-2,SELL,FLAT,0.000000,0.232025,1661295600000000000,2022-08-23 23:00:00+00:00,1661299200000000000,2022-08-24 00:00:00+00:00,3600000000000.0,21549.36,21436.677788341774,['1.99292815 USDT'],0.00523,24.16000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220823-220000-001-000-2,O-20220823-230000-001-000-18,BUY,FLAT,0.000000,0.956799,1661299200000000000,2022-08-24 00:00:00+00:00,1661356800000000000,2022-08-24 16:00:00+00:00,57600000000000.0,21318.41668082847,21594.442530406075,['8.20775592 USDT'],0.01295,255.89000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220823-230000-001-000-18,O-20220824-150000-001-000-30,SELL,FLAT,0.000000,1.241499,1661356800000000000,2022-08-24 16:00:00+00:00,1661526000000000000,2022-08-26 15:00:00+00:00,169200000000000.0,21730.250437672523,21108.56740506436,['10.63002280 USDT'],0.02861,761.20000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220824-150000-001-000-30,O-20220901-000000-001-000-67,BUY,FLAT,0.000000,2.190214,1661526000000000000,2022-08-26 15:00:00+00:00,1662120000000000000,2022-09-02 12:00:00+00:00,594000000000000.0,19916.63660398066,20230.04745650823,['29.92957248 USDT'],0.01574,373.19000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220901-000000-001-000-67,O-20220913-060000-001-000-167,SELL,FLAT,0.000000,4.370829,1662120000000000000,2022-09-02 12:00:00+00:00,1663074000000000000,2022-09-13 13:00:00+00:00,954000000000000.0,20265.300017648664,20248.420569520094,['59.01240041 USDT'],0.00083,-46.53000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220913-060000-001-000-167,O-20220916-220000-001-000-174,BUY,FLAT,0.000000,0.006263,1663074000000000000,2022-09-13 13:00:00+00:00,1663372800000000000,2022-09-17 00:00:00+00:00,298800000000000.0,21810.8,19860.0,['0.05219691 USDT'],-0.08944,-12.27000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220916-220000-001-000-174,O-20220917-170000-001-000-198,SELL,FLAT,0.000000,1.245355,1663372800000000000,2022-09-17 00:00:00+00:00,1663520400000000000,2022-09-18 17:00:00+00:00,147600000000000.0,19974.70636327794,19613.88,['9.86036274 USDT'],0.01806,439.48000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20220917-170000-001-000-198,O-20221015-220000-001-000-426,BUY,FLAT,0.000000,9.687824,1663520400000000000,2022-09-18 17:00:00+00:00,1665950400000000000,2022-10-16 20:00:00+00:00,2430000000000000.0,19148.936142586026,19331.04586869916,['196.94378460 USDT'],0.00951,3901.33000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20221015-220000-001-000-426,O-20221022-220000-001-000-484,SELL,FLAT,0.000000,1.628805,1665950400000000000,2022-10-16 20:00:00+00:00,1666476000000000000,2022-10-22 22:00:00+00:00,525600000000000.0,19396.76010531647,19184.925857091548,['12.75866875 USDT'],0.01092,332.28000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20221022-220000-001-000-484,O-20221022-220000-001-000-494,BUY,FLAT,0.000000,0.747003,1666476000000000000,2022-10-22 22:00:00+00:00,1666476000000000000,2022-10-22 22:00:00+00:00,,19192.32,19192.319999999996,['14.33787751 USDT'],-0.0,-14.34000000 USDT,True
