trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220812-060000-001-000-3,O-20220814-150000-001-000-8,SELL,FLAT,0.000000,0.204660,1660345200000000000,2022-08-12 23:00:00+00:00,1660500000000000000,2022-08-14 18:00:00+00:00,154800000000000.0,24430.78,24152.2,['1.98860014 USDT'],0.0114,55.03000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220814-150000-001-000-8,O-20220814-150000-001-000-10,BUY,FLAT,0.000000,0.002360,1660500000000000000,2022-08-14 18:00:00+00:00,1660528800000000000,2022-08-15 02:00:00+00:00,28800000000000.0,24152.2,24896.88,['0.02315121 USDT'],0.03083,1.74000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220814-150000-001-000-10,O-20220815-020000-001-000-14,SELL,FLAT,0.000000,0.399296,1660528800000000000,2022-08-15 02:00:00+00:00,1660604400000000000,2022-08-15 23:00:00+00:00,75600000000000.0,24896.88000000001,23779.870000000003,['3.88728890 USDT'],0.04487,442.12000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220815-020000-001-000-14,O-20220903-190000-001-000-38,BUY,FLAT,0.000000,0.308332,1660604400000000000,2022-08-15 23:00:00+00:00,1662310800000000000,2022-09-04 17:00:00+00:00,1706400000000000.0,21096.770226509085,20351.065041578564,['2.55593730 USDT'],-0.03535,-232.48000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220903-190000-001-000-38,O-20220903-190000-001-000-36,SELL,FLAT,0.000000,0.186684,1662310800000000000,2022-09-04 17:00:00+00:00,1662483600000000000,2022-09-06 17:00:00+00:00,172800000000000.0,19954.070000000003,19329.903587024062,['1.46673981 USDT'],0.03128,115.05000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220903-190000-001-000-36,O-20220907-060000-001-000-43,BUY,FLAT,0.000000,0.431082,1662483600000000000,2022-09-06 17:00:00+00:00,1662580800000000000,2022-09-07 20:00:00+00:00,97200000000000.0,19465.93,19368.14,['3.34828264 USDT'],-0.00502,-45.51000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220909-070000-001-000-46,O-20220909-170000-001-000-50,SELL,FLAT,0.000000,0.192748,1662717600000000000,2022-09-09 10:00:00+00:00,1663092000000000000,2022-09-13 18:00:00+00:00,374400000000000.0,21143.09,20517.84,['1.61000000 USDT'],0.02957,118.91000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220917-210000-001-000-55,O-20220919-080000-001-000-63,BUY,FLAT,0.000000,0.310686,1663509600000000000,2022-09-18 14:00:00+00:00,1663592400000000000,2022-09-19 13:00:00+00:00,82800000000000.0,19709.496853961875,18982.84,['2.40000000 USDT'],-0.03687,-228.16000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220923-000000-001-000-64,O-20220927-000000-001-000-73,BUY,FLAT,0.000000,0.266691,1663938000000000000,2022-09-23 13:00:00+00:00,1664247600000000000,2022-09-27 03:00:00+00:00,309600000000000.0,18748.32,19803.41517689011,['2.05627903 USDT'],0.05628,279.33000000 USDT,True
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-001,O-20220927-000000-001-000-73,O-20220927-120000-001-000-78,SELL,FLAT,0.000000,0.233419,1664247600000000000,2022-09-27 03:00:00+00:00,1664294400000000000,2022-09-27 16:00:00+00:00,46800000000000.0,20215.17,19717.54,['1.86372097 USDT'],0.02462,114.30000000 USDT,True
