trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-001,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-3167689254c2db5f-753,LIMIT,BUY,0.042983,116325.93,GTC,,0.042983,MAKER,116325.93,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,e7b69a57-496c-4d25-8933-8b0859847f07,2025-08-07 15:55:00+00:00,2025-08-07 16:40:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-002,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-d9f9880716b0f617-758,LIMIT,BUY,0.043118,115962.05,GTC,,0.043118,MAKER,115962.05,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,f21052da-a17e-4528-bccd-821efe7cac3d,2025-08-07 15:55:00+00:00,2025-08-07 16:45:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-003,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-9deff08a0c92791f-895,LIMIT,SELL,0.042715,117053.69,GTC,,0.042715,MAKER,117053.69,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,3fe2a542-eb6e-42ee-bf07-d753f525187d,2025-08-07 15:55:00+00:00,2025-08-07 19:40:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-004,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-22d1b4b7c044752f-902,LIMIT,SELL,0.010242,117417.57,GTC,,0.010242,MAKER,117417.57,0.0,['0.24000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,c174b6b7-893b-4992-b163-ee8e68fb8d6a,2025-08-07 15:55:00+00:00,2025-08-07 19:45:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-005,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-9deff08a0c92791f-896,LIMIT,SELL,0.042715,117053.69,GTC,,0.042715,MAKER,117053.69,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,63c89bc3-5c39-4d6e-80a0-a1790710cbdc,2025-08-07 16:40:00+00:00,2025-08-07 19:40:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-006,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-22d1b4b7c044752f-903,LIMIT,SELL,0.013586,117417.57,GTC,,0.013586,MAKER,117417.57,0.0,['0.32000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,28f6325f-3f12-4ea7-b794-7ae5f620fe4a,2025-08-07 16:40:00+00:00,2025-08-07 19:45:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-007,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-9deff08a0c92791f-897,LIMIT,SELL,0.042715,117053.69,GTC,,0.042715,MAKER,117053.69,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,f672264f-54de-4698-8123-191129a153cf,2025-08-07 16:45:00+00:00,2025-08-07 19:40:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-008,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-22d1b4b7c044752f-904,LIMIT,SELL,0.016925,117417.57,GTC,,0.016925,MAKER,117417.57,0.0,['0.40000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,a1bf12bd-d047-4343-b79e-603c09a59dfa,2025-08-07 16:45:00+00:00,2025-08-07 19:45:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-010,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-4ed1a597127593b9-1577,LIMIT,BUY,0.042976,116345.33,GTC,,0.042976,MAKER,116345.33,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,8e4e0349-291d-43cc-8e85-1085767d9b76,2025-08-08 07:55:00+00:00,2025-08-08 10:50:00+00:00
TESTER-001,SRGridStrategyUser-000,BTC/USDT.SIM,SIM-1-011,BTC/USDT.SIM-SRGridStrategyUser-000,SIM-001,T-a00d220db4040f0b-1722,LIMIT,SELL,0.042716,117053.12,GTC,,0.042716,MAKER,117053.12,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,9c6ba014-779d-43d2-bdf1-a444597800a7,2025-08-08 07:55:00+00:00,2025-08-08 14:00:00+00:00
