timestamp,open,high,low,close,volume
2025-01-01 00:00:00+00:00,30000.0,30081.063436828732,29955.591218621455,30045.52980784784,241.51479280877487
2025-01-01 00:05:00+00:00,30045.52980784784,30060.498675470524,29921.575276746335,29922.367066653314,1132.8295930832667
2025-01-01 00:10:00+00:00,29922.367066653314,30031.23943673162,29869.289880204775,30028.116399820174,2022.3889287344705
2025-01-01 00:15:00+00:00,30028.116399820174,30073.50032691086,29910.005999730973,29951.416905052687,1118.9680503808854
2025-01-01 00:20:00+00:00,29951.416905052687,30009.14399542498,29938.229139128667,29945.516509899786,113.5324615770496
2025-01-01 00:25:00+00:00,29945.516509899786,29962.757343854162,29902.649631149012,29922.094283414495,498.46609386492054
2025-01-01 00:30:00+00:00,29922.094283414495,30185.13835063949,29883.767939673795,30160.795336423707,4837.634891503074
2025-01-01 00:35:00+00:00,30160.795336423707,30333.950470978554,30121.65521528259,30293.837724044537,2769.2983572411454
2025-01-01 00:40:00+00:00,30293.837724044537,30418.28426744462,30282.76268350615,30386.41720158956,1450.8731993629906
2025-01-01 00:45:00+00:00,30386.41720158956,30434.087484692333,30353.94270952528,30423.37161244404,599.7781145557385
2025-01-01 00:50:00+00:00,30423.37161244404,30537.885318597713,30408.057842843238,30467.8806101662,527.3074994408091
2025-01-01 00:55:00+00:00,30467.8806101662,30539.702747855565,30372.065182748873,30413.511335609754,1398.7346240237432
2025-01-01 01:00:00+00:00,30413.511335609754,30421.308415103445,30220.594139648496,30248.509704652133,3518.0373748030897
2025-01-01 01:05:00+00:00,30248.509704652133,30368.376998905387,30207.662135234907,30346.270673005984,1292.0785005445234
2025-01-01 01:10:00+00:00,30346.270673005984,30390.248075989002,30201.020111020713,30224.677621627172,1915.8377266471132
2025-01-01 01:15:00+00:00,30224.677621627172,30319.01669199679,30194.911766186626,30311.446978239277,1081.3757458913794
2025-01-01 01:20:00+00:00,30311.446978239277,30390.98299391564,30293.22808673032,30373.61009922378,483.421661904745
2025-01-01 01:25:00+00:00,30373.61009922378,30439.71665026816,30350.62063562781,30439.117656203416,1250.567035638346
2025-01-01 01:30:00+00:00,30439.117656203416,30544.17782725092,30435.296076718136,30523.82096811707,491.98206923684273
2025-01-01 01:35:00+00:00,30523.82096811707,30571.801297947746,30364.15667599032,30383.28131764734,1232.0664541646831
2025-01-01 01:40:00+00:00,30383.28131764734,30400.334639462028,30321.50948058739,30356.751016529815,258.5981245663031
2025-01-01 01:45:00+00:00,30356.751016529815,30372.965154841368,30308.445855081412,30348.58519419032,67.44401019126018
2025-01-01 01:50:00+00:00,30348.58519419032,30436.914636874983,30279.543695726832,30408.445515371943,936.2431101134688
2025-01-01 01:55:00+00:00,30408.445515371943,30409.492104780194,30289.295207159565,30365.80556388218,576.8115927973182
2025-01-01 02:00:00+00:00,30365.80556388218,30376.32897996629,30206.10924182438,30270.84133896036,2208.510438757536
2025-01-01 02:05:00+00:00,30270.84133896036,30379.142399256896,30240.355538415875,30322.316689979016,471.0286384673149
2025-01-01 02:10:00+00:00,30322.316689979016,30352.665183043508,30284.00334747338,30294.604626414886,200.1872850473976
2025-01-01 02:15:00+00:00,30294.604626414886,30334.621405642585,30105.872535923623,30200.700054984904,6869.736980286309
2025-01-01 02:20:00+00:00,30200.700054984904,30359.925864673987,30187.968748341485,30258.149034167738,556.3133298920648
2025-01-01 02:25:00+00:00,30258.149034167738,30264.85939094399,30177.08520979359,30227.792642318924,531.6453551175931
2025-01-01 02:30:00+00:00,30227.792642318924,30307.627484097746,30201.470959419432,30224.61218297845,101.50572353960455
2025-01-01 02:35:00+00:00,30224.61218297845,30473.033191033344,30200.853176199205,30425.90306515749,1506.00246120723
2025-01-01 02:40:00+00:00,30425.90306515749,30528.07218895205,30297.728037004606,30336.949087955007,2074.4522220336694
2025-01-01 02:45:00+00:00,30336.949087955007,30355.347889597288,30247.376747771465,30254.83983799121,1188.2926904273331
2025-01-01 02:50:00+00:00,30254.83983799121,30276.52819540498,30140.9309519667,30199.169058690935,418.3863794768561
2025-01-01 02:55:00+00:00,30199.169058690935,30238.636284814216,30193.526709143414,30231.017507837052,595.7665872472013
2025-01-01 03:00:00+00:00,30231.017507837052,30402.860019809705,30178.388703944132,30383.18933918392,2785.6452526459157
2025-01-01 03:05:00+00:00,30383.18933918392,30619.686687499645,30317.788590920987,30560.69234070246,6305.837823707289
2025-01-01 03:10:00+00:00,30560.69234070246,30778.02524354933,30490.429406162617,30759.455692918244,1535.9968792448456
2025-01-01 03:15:00+00:00,30759.455692918244,30778.57873091475,30676.835864381857,30677.083333576902,1099.5739790396735
2025-01-01 03:20:00+00:00,30677.083333576902,30731.558377251502,30645.98629726919,30727.174180824866,244.57582586213374
2025-01-01 03:25:00+00:00,30727.174180824866,30794.821160743002,30684.705110208815,30735.763183524876,148.82829276493416
2025-01-01 03:30:00+00:00,30735.763183524876,30849.816575315188,30712.33404345935,30848.32827413018,1351.4387561303768
2025-01-01 03:35:00+00:00,30848.32827413018,31036.02462441173,30840.822356422308,30970.719083482214,1192.0394980536437
2025-01-01 03:40:00+00:00,30970.719083482214,30979.333332365713,30907.559418330362,30960.391889393486,212.18650320939437
2025-01-01 03:45:00+00:00,30960.391889393486,31090.84913903789,30918.813454509065,30999.07935204607,505.5595524839238
2025-01-01 03:50:00+00:00,30999.07935204607,31014.492139073027,30796.04397203582,30854.587994195186,1373.9068675488618
2025-01-01 03:55:00+00:00,30854.587994195186,30862.493916081487,30746.391675398125,30797.88276363732,630.7730749167306
2025-01-01 04:00:00+00:00,30797.88276363732,30883.262435457702,30646.43484026136,30717.32824951368,3794.265212213776
2025-01-01 04:05:00+00:00,30717.32824951368,30806.326423880888,30453.33383237793,30592.991733744246,939.2223829491653
2025-01-01 04:10:00+00:00,30592.991733744246,30676.400732581904,30519.865002854945,30567.338910719474,364.6833203043551
2025-01-01 04:15:00+00:00,30567.338910719474,30682.58440486474,30560.896875882052,30664.41201983523,662.6510966931056
2025-01-01 04:20:00+00:00,30664.41201983523,30675.627051414674,30625.8528338246,30652.651158807766,289.3455510508187
2025-01-01 04:25:00+00:00,30652.651158807766,30792.39297635584,30650.08503631245,30775.338212145096,1762.8751233224725
2025-01-01 04:30:00+00:00,30775.338212145096,30780.05416749253,30610.45045036987,30711.531677153554,2244.1663147847153
2025-01-01 04:35:00+00:00,30711.531677153554,30820.828755925104,30653.969315331324,30766.87645974708,955.9693738272333
2025-01-01 04:40:00+00:00,30766.87645974708,30877.565641036843,30744.864114246535,30832.49522449823,525.6056778836825
2025-01-01 04:45:00+00:00,30832.49522449823,30835.043179410048,30781.340150920856,30795.508048016454,539.8490860867205
2025-01-01 04:50:00+00:00,30795.508048016454,30866.962482489238,30658.024193294685,30782.209698937037,214.06182386837716
2025-01-01 04:55:00+00:00,30782.209698937037,30833.152003433584,30697.158064383886,30815.09629651602,616.7599381244075
2025-01-01 05:00:00+00:00,30815.09629651602,31058.141007423772,30799.155851073378,31015.91423401229,2735.383395506659
2025-01-01 05:05:00+00:00,31015.91423401229,31079.486559049867,30887.37759428237,30915.73539464867,3731.243514477458
2025-01-01 05:10:00+00:00,30915.73539464867,31142.795327964173,30894.367203407033,31057.37287773581,3167.090225483981
2025-01-01 05:15:00+00:00,31057.37287773581,31091.506360119118,30990.77684031812,31039.116561988227,162.35149796593618
2025-01-01 05:20:00+00:00,31039.116561988227,31195.72836314371,31002.43082053424,31138.234207366004,3862.5470727427805
2025-01-01 05:25:00+00:00,31138.234207366004,31235.32364478669,31080.808805504024,31232.030014609827,1009.1957186466944
2025-01-01 05:30:00+00:00,31232.030014609827,31446.392987667175,31182.204590287685,31411.79535950052,2552.3122925085436
2025-01-01 05:35:00+00:00,31411.79535950052,31427.235377748635,31235.519531156624,31292.407938378852,2352.667723019504
2025-01-01 05:40:00+00:00,31292.407938378852,31295.958353512648,31036.195488113513,31056.433872064103,7995.687515107487
2025-01-01 05:45:00+00:00,31056.433872064103,31085.35084910923,30770.106540783807,30846.85076583747,6635.716157187738
2025-01-01 05:50:00+00:00,30846.85076583747,30928.347166935513,30807.340366859662,30900.547776471158,1442.0462085394993
2025-01-01 05:55:00+00:00,30900.547776471158,30952.84058771065,30858.558730117235,30939.66396452749,552.3797526086839
2025-01-01 06:00:00+00:00,30939.66396452749,30988.423752336956,30885.535299455492,30937.070436365477,89.09103792350466
2025-01-01 06:05:00+00:00,30937.070436365477,31152.213233414433,30927.214458237548,31111.8958655325,3917.6751892219877
2025-01-01 06:10:00+00:00,31111.8958655325,31169.177051232826,31070.672975840505,31127.144156008588,364.3088043566508
2025-01-01 06:15:00+00:00,31127.144156008588,31495.11877876465,31048.594459163458,31395.89107318824,2896.0265348014204
2025-01-01 06:20:00+00:00,31395.89107318824,31501.279597273744,31334.059925590445,31421.88448790123,170.99405748372808
2025-01-01 06:25:00+00:00,31421.88448790123,31447.836977069568,31335.135237165403,31348.773118904035,484.0907503700684
2025-01-01 06:30:00+00:00,31348.773118904035,31372.075394928303,31087.824169759788,31110.325362904572,4877.176508720748
2025-01-01 06:35:00+00:00,31110.325362904572,31150.63475047531,31084.3636868988,31139.391154432753,310.7418846761808
2025-01-01 06:40:00+00:00,31139.391154432753,31179.6596114534,31114.52749176077,31133.82891203754,180.9527090651555
2025-01-01 06:45:00+00:00,31133.82891203754,31174.531608827212,31021.34352952176,31118.874699475058,129.65722818070543
2025-01-01 06:50:00+00:00,31118.874699475058,31152.135713274158,30935.25683419388,30971.793082900887,1778.0353810784247
2025-01-01 06:55:00+00:00,30971.793082900887,31072.09845362059,30968.42067837016,31007.191300237893,1151.0015333835622
2025-01-01 07:00:00+00:00,31007.191300237893,31060.21621401762,30934.97157134604,31031.151850441627,238.6944508192334
2025-01-01 07:05:00+00:00,31031.151850441627,31115.366934419842,30938.816842190296,31006.24202639065,499.05448624052565
2025-01-01 07:10:00+00:00,31006.24202639065,31012.64428173525,30818.43221264227,30907.43086679436,2367.0374389183953
2025-01-01 07:15:00+00:00,30907.43086679436,30959.54945617656,30824.15504940405,30855.93559489452,975.1321792830894
2025-01-01 07:20:00+00:00,30855.93559489452,30873.52932279635,30785.282544796464,30849.383872398277,124.41706001509928
2025-01-01 07:25:00+00:00,30849.383872398277,30865.49435186917,30650.295178982862,30704.148509661867,2557.9918236850067
2025-01-01 07:30:00+00:00,30704.148509661867,30798.642700838675,30603.59697897968,30703.872746020646,65.99062896799995
2025-01-01 07:35:00+00:00,30703.872746020646,30775.8834351736,30687.77015320625,30734.919825817407,483.6707985687849
2025-01-01 07:40:00+00:00,30734.919825817407,30859.718014941784,30634.735520097438,30782.5552191701,389.4254247930918
2025-01-01 07:45:00+00:00,30782.5552191701,30876.620506569612,30693.497903211308,30747.010715881366,325.3587654794029
2025-01-01 07:50:00+00:00,30747.010715881366,30812.104920375143,30738.03734523183,30798.308098967103,1082.9976314499527
2025-01-01 07:55:00+00:00,30798.308098967103,30853.750322279142,30775.298390666216,30775.605653493825,1561.2168705721506
2025-01-01 08:00:00+00:00,30775.605653493825,30817.948855893625,30747.4673420471,30813.50694497124,566.4765807857891
2025-01-01 08:05:00+00:00,30813.50694497124,30834.397095969143,30767.70292319873,30808.995360262517,176.1059691513475
2025-01-01 08:10:00+00:00,30808.995360262517,30954.1182219361,30786.974931560544,30940.16595830944,1578.9345514958147
2025-01-01 08:15:00+00:00,30940.16595830944,31072.03459686058,30843.304109934474,31055.6148309248,724.0164205667921
2025-01-01 08:20:00+00:00,31055.6148309248,31253.65480541035,30982.210378339558,31218.258804952737,447.8312280717974
