trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250102-095000-001-000-2,O-20250102-095000-001-000-1,SELL,FLAT,0.000000,0.067896,1735811400000000000,2025-01-02 09:50:00+00:00,1735811700000000000,2025-01-02 09:55:00+00:00,300000000000.0,22766.4,22760.78,['1.23907336 USDT'],0.00025,-0.86000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250102-095000-001-000-1,O-20250102-095000-001-000-4,BUY,FLAT,0.000000,0.151780,1735811700000000000,2025-01-02 09:55:00+00:00,1735812000000000000,2025-01-02 10:00:00+00:00,300000000000.0,22760.78,22903.99,['1.38619881 USDT'],0.00629,20.35000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250102-095000-001-000-4,O-20250102-175500-001-000-14,SELL,FLAT,0.000000,0.459726,1735812000000000000,2025-01-02 10:00:00+00:00,1735846200000000000,2025-01-02 19:30:00+00:00,34200000000000.0,21370.30677570988,21258.161940624665,['12.75744928 USDT'],0.00525,504.53000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250102-175500-001-000-14,O-20250103-015000-001-000-16,BUY,FLAT,0.000000,0.229482,1735846200000000000,2025-01-02 19:30:00+00:00,1735869000000000000,2025-01-03 01:50:00+00:00,22800000000000.0,21075.28,19439.59,['3.64491138 USDT'],-0.07761,-379.01000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250103-015000-001-000-16,O-20250103-015000-001-000-15,SELL,FLAT,0.000000,0.034551,1735869000000000000,2025-01-03 01:50:00+00:00,1735880100000000000,2025-01-03 04:55:00+00:00,11100000000000.0,19439.59,19322.83,['0.53589193 USDT'],0.00601,3.50000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250103-015000-001-000-15,O-20250104-015000-001-000-46,BUY,FLAT,0.000000,1.661608,1735880100000000000,2025-01-03 04:55:00+00:00,1735959000000000000,2025-01-04 02:50:00+00:00,78900000000000.0,17654.731525519946,17504.386293564807,['28.08301426 USDT'],-0.00852,-1155.46000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250104-015000-001-000-46,O-20250104-022500-001-000-55,SELL,FLAT,0.000000,0.861199,1735959000000000000,2025-01-04 02:50:00+00:00,1735977900000000000,2025-01-04 08:05:00+00:00,18900000000000.0,17176.098863363753,16802.61,['5.84730528 USDT'],0.02174,315.80000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250104-022500-001-000-55,O-20250105-015000-001-000-71,BUY,FLAT,0.000000,1.661810,1735977900000000000,2025-01-04 08:05:00+00:00,1736042400000000000,2025-01-05 02:00:00+00:00,64500000000000.0,16546.81990477852,15985.382548769114,['20.86692794 USDT'],-0.03393,-953.88000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250105-015000-001-000-71,O-20250105-020500-001-000-82,SELL,FLAT,0.000000,1.223604,1736042400000000000,2025-01-05 02:00:00+00:00,1736046300000000000,2025-01-05 03:05:00+00:00,3900000000000.0,15902.8798975649,15730.63,['7.73884283 USDT'],0.01083,203.03000000 USDT,True
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-001,O-20250105-020500-001-000-82,O-20250106-015000-001-000-100,BUY,FLAT,0.000000,3.064879,1736046300000000000,2025-01-05 03:05:00+00:00,1736128800000000000,2025-01-06 02:00:00+00:00,82500000000000.0,15635.883088529756,15222.055392010581,['18.90853259 USDT'],-0.02647,-1287.22000000 USDT,True
