trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-001,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-2e09cd9f2938e934-1959,LIMIT,BUY,0.067179,32705.65,GTC,,0.067179,MAKER,32705.649999999998,0.0,['0.44000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,93451f74-3dd5-46fe-9f2f-5c64ecdd68b8,2025-01-02 09:50:00+00:00,2025-01-02 16:35:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-010,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-30b64f32f9b40bdf-1630,LIMIT,SELL,0.068235,32604.94,GTC,,0.068235,TAKER,32837.98,-233.04000000000087,['1.34000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,d07f65fd-ce97-4838-a39a-844aa3daeb3c,2025-01-02 09:50:00+00:00,2025-01-02 09:50:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-011,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-30b64f32f9b40bdf-1631,LIMIT,SELL,0.068086,32424.43,GTC,,0.068086,TAKER,32837.98,-413.5500000000029,['1.34000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,cccbabed-492b-4cc2-876e-6345493cc91c,2025-01-02 09:50:00+00:00,2025-01-02 09:50:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-012,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-4958faa40b2a3d84-1653,LIMIT,SELL,0.031445,33217.81,GTC,,0.031445,MAKER,33217.81,0.0,['0.21000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,5a613b68-8422-4dbc-af64-c2edcec31dfc,2025-01-02 09:50:00+00:00,2025-01-02 10:15:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-006,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-4125380f922b355b-1634,LIMIT,SELL,0.094527,32876.29,GTC,,0.094527,MAKER,32876.29,0.0,['0.62000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,e22b0690-3955-46fc-bdc7-70ef1b7487e6,2025-01-02 09:50:00+00:00,2025-01-02 09:55:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-007,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-4125380f922b355b-1637,LIMIT,SELL,0.099104,32912.77,GTC,,0.099104,MAKER,32912.77,0.0,['0.65000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,01be3aee-27ae-45c4-b8c8-cbe6cc7b466a,2025-01-02 09:50:00+00:00,2025-01-02 09:55:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-008,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-0a80b7fa31ea160b-1640,LIMIT,SELL,0.097268,32965.94,GTC,,0.097268,MAKER,32965.939999999995,0.0,['0.64000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,ae4ac7e7-4327-4b03-9052-52b3cd687736,2025-01-02 09:50:00+00:00,2025-01-02 10:00:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-009,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-30b64f32f9b40bdf-1629,LIMIT,SELL,0.074637,32785.44,GTC,,0.074637,TAKER,32837.98,-52.54000000000087,['1.47000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,509c9c5d-fd79-4c07-8ee6-e9e09ef9930c,2025-01-02 09:50:00+00:00,2025-01-02 09:50:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-013,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-2e09cd9f2938e934-1960,LIMIT,BUY,0.138551,32705.65,GTC,,0.138551,MAKER,32705.649999999998,0.0,['0.91000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,ff63e759-00f8-47cc-b2c6-10a9739b52bd,2025-01-02 09:55:00+00:00,2025-01-02 16:35:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-018,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-2e09cd9f2938e934-1961,LIMIT,BUY,0.152879,32705.65,GTC,,0.152879,MAKER,32705.649999999998,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,1c0006ef-7650-4af4-a4e7-899c411be98a,2025-01-02 10:00:00+00:00,2025-01-02 16:35:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-023,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-2e09cd9f2938e934-1962,LIMIT,BUY,0.152879,32705.65,GTC,,0.152879,MAKER,32705.649999999998,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,4002f48e-4cd3-400d-afb2-26ac72cb0d90,2025-01-02 10:15:00+00:00,2025-01-02 16:35:00+00:00
TESTER-001,SRGridStrategy-000,BTC/USDT.SIM,SIM-1-028,BTC/USDT.SIM-SRGridStrategy-000,SIM-001,T-a44c782bc5187227-2028,LIMIT,BUY,0.149052,33545.29,GTC,,0.149052,MAKER,33545.29,0.0,['1.00000000 USDT'],FILLED,False,False,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,741aea2e-f3ec-4609-bc30-ab06e6200cd9,2025-01-02 17:50:00+00:00,2025-01-02 17:55:00+00:00
